44.222.69.150 - - [07/Feb/2024:12:52:14 +0000] "GET / HTTP/1.0" 200 3835 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source/img/icon.jpeg HTTP/1.0" 404 3578 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/font-awesome/4.1.0/css/font-awesome.min.css HTTP/2.0" 200 4684 "https://crazyheets.com/source2/index_files/style.css?v=6" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/css2 HTTP/1.0" 200 2696 "https://crazyheets.com/source2/index_files/style.css?v=6" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/index_files/star-full.png?v=2 HTTP/2.0" 200 176 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/index_files/main.js?v=5 HTTP/2.0" 200 576 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/ua-parser.min.js?v=1 HTTP/2.0" 200 7377 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/npm/js-cookie%403.0.1/dist/js.cookie.min.js HTTP/2.0" 200 823 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/js/grt-youtube-popup.js HTTP/2.0" 200 749 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/index_files/user.png?v=2 HTTP/2.0" 200 148 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/load.svg?v=1 HTTP/2.0" 200 512 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/img/L.jpeg HTTP/2.0" 200 74908 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/img/M.jpeg HTTP/2.0" 200 80001 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/img/R.jpeg HTTP/2.0" 200 79328 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/index_files/star-full-big-green.png?v=21 HTTP/2.0" 200 2107 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/index_files/star-full-big.png?v=21 HTTP/2.0" 200 259 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/index_files/user-1.png?v=1 HTTP/2.0" 200 148 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/img/avas/2.jpg?v=3 HTTP/2.0" 200 1709 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/index_files/star-full-big-green-1.png?v2 HTTP/2.0" 200 2107 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/index_files/star-full-big-1.png?v2 HTTP/2.0" 200 259 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/img/avas/3.jpg?v=3 HTTP/2.0" 200 1828 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/img/avas/4.jpg?v=3 HTTP/2.0" 200 1978 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/img/avas/5.jpg?v=3 HTTP/2.0" 200 1771 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/img/avas/6.jpg?v=3 HTTP/2.0" 200 1906 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/index_files/right-arrow.svg HTTP/2.0" 200 226 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:14 +0000] "GET /source2/sdks/OneSignalSDK.js HTTP/2.0" 200 2826 "https://crazyheets.com/source2/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:15 +0000] "GET /source2/s/roboto/v30/KFOmCnqEu92Fr1Me5Q.ttf HTTP/2.0" 200 129584 "https://crazyheets.com/source2/css2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
138.199.27.206 - - [07/Feb/2024:12:59:15 +0000] "GET /source2/s/roboto/v30/KFOlCnqEu92Fr1MmWUlvAw.ttf HTTP/2.0" 200 128676 "https://crazyheets.com/source2/css2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
